Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2021-03-19,1,+2,3,True,False,18,0.12,BOYSHIT,Madison Beer,Life Support,1,1,1,5,3,2,1406212,245,11046510,0.42,0.05,0.53,10290,10,5,3,1,4,1
2021-03-19,2,+86,88,True,True,13,0.3,happiness,Taylor Swift,evermore,1,1,1,5,3,2,1334025,233,10481760,0.42,0.05,0.53,9765,10,3,0,2,9,2
2021-03-19,3,RE,--,True,False,13,--,Stained Glass,Madison Beer,Life Support,1,1,1,5,3,2,1515937,265,11904930,0.42,0.05,0.53,11088,10,0,3,3,3,1
2021-03-19,4,RE,--,True,False,13,--,Baby,Madison Beer,Life Support,1,1,1,5,3,2,1565025,273,12288960,0.42,0.05,0.53,11445,10,0,3,4,3,1
2021-03-19,5,RE,--,False,False,12,--,Carousel,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1461075,255,11475720,0.42,0.05,0.53,10689,10,0,2,2,6,1
2021-03-19,6,RE,--,False,False,12,--,ivy,Taylor Swift,evermore,1,1,1,5,3,2,1394662,243,10956150,0.42,0.05,0.53,10206,10,0,2,1,4,1
2021-03-19,7,RE,--,False,False,12,--,gold rush,Taylor Swift,evermore,1,1,1,5,3,2,1446637,253,11362770,0.42,0.05,0.53,10584,10,0,2,4,6,1
2021-03-19,8,NEW,--,True,False,10,--,I Almost Do,Taylor Swift,Red (Deluxe Version),1,1,1,5,3,2,1539037,269,12085650,0.42,0.05,0.53,11256,10,0,0,8,1,1
2021-03-19,9,RE,--,True,False,10,--,The Moment I Knew,Taylor Swift,Red (Deluxe Version),1,1,1,5,3,2,1339800,234,10526940,0.42,0.05,0.53,9807,10,0,0,9,2,1
2021-03-19,10,NEW,--,True,False,10,--,Come Back... Be Here,Taylor Swift,Red (Deluxe Version),1,1,1,5,3,2,1397550,244,10978740,0.42,0.05,0.53,10227,10,0,0,10,1,1
2021-03-19,11,RE,--,True,False,10,--,Cake,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1579462,276,12401910,0.42,0.05,0.53,9450,10,0,0,11,2,1
2021-03-19,12,NEW,--,True,False,10,--,Teddy Bear,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1458187,255,11453130,0.42,0.05,0.53,10668,10,0,0,12,1,1
2021-03-19,13,NEW,--,True,False,10,--,Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1388887,242,10910970,0.42,0.05,0.53,10164,10,0,0,13,1,1
2021-03-19,14,NEW,--,True,False,10,--,Mad Hatter,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1354237,236,10639890,0.42,0.05,0.53,9912,10,0,0,14,1,1
2021-03-19,15,RE,--,False,False,10,--,Mrs. Potato Head,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1556362,272,12221190,0.42,0.05,0.53,11382,10,0,0,3,2,1
