Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2021-02-12,1,NEW,--,True,False,34,--,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),4,4,1,20,12,2,6213900,1086,12198600,0.7,0.08,0.22,34083,34,0,0,1,1,1
2021-02-12,2,RE,--,True,False,34,--,FANCY,TWICE,FANCY YOU,4,4,1,20,12,2,5532450,967,10865790,0.7,0.08,0.22,30366,34,0,0,2,4,1
2021-02-12,3,RE,--,True,False,30,--,Pigstep - Stereo Mix,Lena Raine,Minecraft: Nether Update (Original Game Soundtrack),3,3,1,15,9,2,4695075,821,12288960,0.65,0.07,0.27,26705,26,0,3,3,3,1
2021-02-12,4,RE,--,True,False,29,--,Feel Special,TWICE,Feel Special,3,3,1,15,9,2,4331250,757,11340180,0.65,0.07,0.27,24647,26,0,2,4,6,1
2021-02-12,5,NEW,--,True,False,26,--,We're Good,Dua Lipa,Future Nostalgia (The Moonlight Edition),3,3,1,15,9,2,3932775,687,10301040,0.65,0.07,0.27,22393,26,0,0,5,1,1
2021-02-12,6,RE,--,True,False,26,--,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),3,3,1,15,9,2,4218637,737,11046510,0.65,0.07,0.27,24010,26,0,0,6,2,1
2021-02-12,7,NEW,--,True,False,26,--,Up,Cardi B,UP,3,3,1,15,9,2,4192650,733,10978740,0.65,0.07,0.27,23863,26,0,0,7,1,1
2021-02-12,8,RE,--,False,False,22,--,State of Grace,Taylor Swift,Red (Deluxe Version),2,2,1,10,6,2,2818200,492,11069100,0.58,0.06,0.36,17185,18,0,3,3,4,1
2021-02-12,9,RE,--,False,False,22,--,I Think He Knows,Taylor Swift,Lover,2,2,1,10,6,2,3130050,547,12288960,0.58,0.06,0.36,19075,18,0,4,1,3,1
2021-02-12,10,14,24,True,False,21,1.1,My Pace,Stray Kids,I am WHO,2,2,1,10,6,2,3147375,550,12356730,0.58,0.06,0.36,19180,18,3,0,10,4,1
2021-02-12,11,15,26,False,False,21,1.1,Misfit,NCT U,RESONANCE Pt. 1 (The 2nd Album),2,2,1,10,6,2,2829750,494,11114280,0.58,0.06,0.36,17255,18,3,0,7,4,1
2021-02-12,12,RE,--,True,False,20,--,AS IF IT'S YOUR LAST,BLACKPINK,AS IF IT'S YOUR LAST,2,2,1,10,6,2,3037650,531,11927520,0.58,0.06,0.36,18515,18,0,2,12,2,1
2021-02-12,13,RE,--,True,False,18,--,We Are Never Ever Getting Back Together,Taylor Swift,Red (Deluxe Version),2,2,1,10,6,2,3124275,546,12266370,0.58,0.06,0.36,19040,18,0,0,13,2,1
2021-02-12,14,RE,--,False,False,18,--,Telephone,Lady Gaga,The Fame Monster (International Deluxe),2,2,1,10,6,2,3164700,553,10165500,0.58,0.06,0.36,15785,18,0,0,7,3,1
2021-02-12,15,RE,--,False,False,18,--,Psycho,Red Velvet,‘The ReVe Festival’ Finale - EP,2,2,1,10,6,2,2962575,518,11633850,0.58,0.06,0.36,18060,18,0,0,10,7,2
2021-02-12,16,RE,--,False,False,18,--,my tears ricochet,Taylor Swift,folklore,2,2,1,10,6,2,2991450,523,11746800,0.58,0.06,0.36,18235,18,0,0,1,6,1
2021-02-12,17,RE,--,True,False,18,--,Girls,Nature,NATURE WORLD: CODE M,2,2,1,10,6,2,2979900,521,11701620,0.58,0.06,0.36,18165,18,0,0,17,2,1
2021-02-12,18,NEW,--,True,False,18,--,Fergalicious,Fergie,The Dutchess,2,2,1,10,6,2,2795100,488,10978740,0.58,0.06,0.36,17045,18,0,0,18,1,1
2021-02-12,19,RE,--,False,True,18,--,District 9,Stray Kids,I am NOT,2,2,1,10,6,2,2997225,524,11769390,0.58,0.06,0.36,18270,18,0,0,19,4,3
2021-02-12,20,-16,4,False,False,18,0.2,happiness,Taylor Swift,evermore,1,1,1,5,3,2,1334025,233,10481760,0.42,0.05,0.53,9765,10,4,2,3,6,1
2021-02-12,21,-20,1,False,False,16,-0.11,Happy,WJSN,Happy Moment,1,1,1,5,3,2,1463962,256,11498310,0.42,0.05,0.53,10710,10,5,0,1,5,1
2021-02-12,22,-19,3,False,False,16,-0.06,champagne problems,Taylor Swift,evermore,1,1,1,5,3,2,1426425,249,11204640,0.42,0.05,0.53,10437,10,5,0,2,5,2
2021-02-12,23,-18,5,False,False,15,0.0,coney island,Taylor Swift The National,evermore,1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,4,0,2,6,1
2021-02-12,24,RE,--,False,False,14,--,YES or YES,TWICE,YES or YES,1,1,1,5,3,2,1541925,269,12108240,0.42,0.05,0.53,11277,10,0,3,2,2,1
2021-02-12,25,RE,--,False,False,14,--,Into You,Ariana Grande,Dangerous Woman (Deluxe),1,1,1,5,3,2,1501500,262,11791980,0.42,0.05,0.53,10983,10,0,3,5,5,1
2021-02-12,26,RE,--,False,False,14,--,De Una Vez,Selena Gomez,De Una Vez,1,1,1,5,3,2,1409100,246,11069100,0.42,0.05,0.53,10311,10,0,3,6,4,1
2021-02-12,27,RE,--,False,False,13,--,You Are in Love,Taylor Swift,1989 (Deluxe),1,1,1,5,3,2,1539037,269,12085650,0.42,0.05,0.53,11256,10,0,2,8,5,1
2021-02-12,28,RE,--,False,False,13,--,TOUCH,NCT,NCT 2018 EMPATHY,1,1,1,5,3,2,1518825,265,11927520,0.42,0.05,0.53,11109,10,0,2,9,3,1
2021-02-12,29,-12,17,False,False,13,0.3,Save Me Save You,WJSN,WJ Please? - EP,1,1,1,5,3,2,1443750,252,11340180,0.42,0.05,0.53,10563,10,3,0,17,2,1
2021-02-12,30,-5,25,False,False,13,0.3,Mr. Potter,DIA,Spell,1,1,1,5,3,2,1368675,239,10752840,0.42,0.05,0.53,10017,10,3,0,10,3,1
2021-02-12,31,10,41,True,False,13,0.3,BOOM,NCT DREAM,We Boom - The 3rd Mini Album,1,1,1,5,3,2,1513050,264,11882340,0.42,0.05,0.53,11067,10,3,0,31,2,1
2021-02-12,32,RE,--,False,False,12,--,This Is What You Came For (feat. Rihanna),Calvin Harris,This Is What You Came For (feat. Rihanna),1,1,1,5,3,2,1400437,244,11001330,0.42,0.05,0.53,10248,10,0,2,17,3,1
2021-02-12,33,RE,--,False,False,12,--,Swagger Stagger,Lucas Pittman,Bomb,1,1,1,5,3,2,1357125,237,10662480,0.42,0.05,0.53,9933,10,0,2,22,2,1
2021-02-12,34,RE,--,False,False,12,--,SAY YOU LOVE ME,TWICE,YES or YES,1,1,1,5,3,2,1310925,229,10301040,0.42,0.05,0.53,9597,10,0,2,25,2,1
2021-02-12,35,RE,--,False,False,12,--,Pretty U,Seventeen,First 'Love&Letter',1,1,1,5,3,2,1449525,253,11385360,0.42,0.05,0.53,10605,10,0,2,29,2,1
2021-02-12,36,RE,--,False,False,12,--,PITAPAT (DKDK),fromis_9,To. Day,1,1,1,5,3,2,1472625,257,11566080,0.42,0.05,0.53,10773,10,0,2,31,2,1
2021-02-12,37,RE,--,False,False,12,--,Only Girl (In the World),Rihanna,Loud,1,1,1,5,3,2,1446637,253,11362770,0.42,0.05,0.53,10584,10,0,2,35,2,1
2021-02-12,38,RE,--,False,True,12,--,My First and Last,NCT DREAM,The First - The 1st Single Album,1,1,1,5,3,2,1544812,270,12130830,0.42,0.05,0.53,11298,10,0,2,38,2,2
2021-02-12,39,RE,--,False,True,12,--,Minecraft,C418,Minecraft - Volume Alpha,1,1,1,5,3,2,1400437,244,11001330,0.42,0.05,0.53,10248,10,0,2,39,2,2
2021-02-12,40,RE,--,False,True,12,--,Mellohi,C418,Minecraft - Volume Beta,1,1,1,5,3,2,1348462,235,10594710,0.42,0.05,0.53,9870,10,0,2,40,2,2
2021-02-12,41,RE,--,False,False,12,--,I Want You to Know,Zedd,True Colors,1,1,1,5,3,2,1530375,267,12017880,0.42,0.05,0.53,11193,10,0,2,39,3,1
2021-02-12,42,RE,--,False,False,12,--,HIT,Seventeen,HIT,1,1,1,5,3,2,1492837,261,11724210,0.42,0.05,0.53,10920,10,0,2,1,7,1
2021-02-12,43,RE,--,True,False,12,--,Hi High,Loona,[+ +],1,1,1,5,3,2,1351350,236,10617300,0.42,0.05,0.53,9891,10,0,2,43,3,1
2021-02-12,44,RE,--,True,False,12,--,Eclipse,Loona,Kim Lip,1,1,1,5,3,2,1377337,240,10820610,0.42,0.05,0.53,10080,10,0,2,44,4,1
2021-02-12,45,RE,--,False,False,12,--,Dress,Taylor Swift,Reputation,1,1,1,5,3,2,1556362,272,12221190,0.42,0.05,0.53,11382,10,0,2,32,3,1
2021-02-12,46,RE,--,True,False,12,--,Dog,C418,Minecraft - Volume Alpha,1,1,1,5,3,2,1539037,269,12085650,0.42,0.05,0.53,11256,10,0,2,46,2,1
2021-02-12,47,RE,--,True,False,12,--,Cipher,LEMMiNO,Cipher,1,1,1,5,3,2,1342687,234,10549530,0.42,0.05,0.53,9828,10,0,2,47,2,1
2021-02-12,48,RE,--,True,False,12,--,Chirp,C418,Minecraft - Volume Beta,1,1,1,5,3,2,1536150,268,12063060,0.42,0.05,0.53,11235,10,0,2,48,2,1
2021-02-12,49,RE,--,True,False,12,--,CHEER UP,TWICE,PAGE TWO,1,1,1,5,3,2,1348462,235,10594710,0.42,0.05,0.53,9870,10,0,2,49,2,1
2021-02-12,50,RE,--,False,False,12,--,Black Magic,Little Mix,Get Weird (Deluxe),1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,0,2,23,3,1
2021-02-12,51,RE,--,True,False,12,--,Baila Conmigo (with Rauw Alejandro),Selena Gomez,Baila Conmigo (with Rauw Alejandro),1,1,1,5,3,2,1547700,270,12153420,0.42,0.05,0.53,11319,10,0,2,51,2,1
2021-02-12,52,RE,--,False,False,12,--,august,Taylor Swift,folklore,1,1,1,5,3,2,1475512,258,11588670,0.42,0.05,0.53,10794,10,0,2,9,5,1
2021-02-12,53,RE,--,False,False,12,--,A Year Without Rain,Selena Gomez & the Scene,A Year Without Rain,1,1,1,5,3,2,1435087,250,11272410,0.42,0.05,0.53,10500,10,0,2,10,5,1
2021-02-12,54,RE,--,True,False,10,--,해장국 Hero's Soup,Stray Kids,I am YOU,1,1,1,5,3,2,1478400,258,11611260,0.42,0.05,0.53,10815,10,0,0,54,2,1
2021-02-12,55,NEW,--,True,False,10,--,하드캐리 Hard Carry,GOT7,FLIGHT LOG : TURBULENCE,1,1,1,5,3,2,1365787,238,10730250,0.42,0.05,0.53,9996,10,0,0,55,1,1
2021-02-12,56,NEW,--,True,False,10,--,좋은걸 뭐 어떡해 What Can I Do,DAY6,MOONRISE,1,1,1,5,3,2,1386000,242,10888380,0.42,0.05,0.53,10143,10,0,0,56,1,1
2021-02-12,57,NEW,--,True,False,10,--,소방차 Fire Truck,NCT 127,NCT #127 - The 1st Mini Album,1,1,1,5,3,2,1487062,260,11679030,0.42,0.05,0.53,10878,10,0,0,57,1,1
2021-02-12,58,RE,--,False,False,10,--,無限的我 무한적아; LIMITLESS,NCT 127,NCT#127 LIMITLESS - The 2nd Mini Album,1,1,1,5,3,2,1524600,266,11972700,0.42,0.05,0.53,11151,10,0,0,14,2,1
2021-02-12,59,NEW,--,True,False,10,--,Zig Zag,Weeekly,We can,1,1,1,5,3,2,1567912,274,12311550,0.42,0.05,0.53,11466,10,0,0,59,1,1
2021-02-12,60,RE,--,False,False,10,--,Work Bitch,Britney Spears,Britney Jean (Deluxe Version),1,1,1,5,3,2,1567912,274,12311550,0.42,0.05,0.53,11466,10,0,0,22,3,1
