Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2021-11-26,1,=,1,True,True,72,0.36,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),6,5,2,30,15,4,8454600,1232,22138200,0.66,0.06,0.28,44681,49,16,7,1,3,2
2021-11-26,2,+7,9,True,False,55,1.12,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),5,4,2,25,12,4,7810687,1092,24532740,0.63,0.06,0.31,41888,41,8,6,2,3,1
2021-11-26,3,-1,2,False,False,50,0.06,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,15,25,1,3,1
2021-11-26,4,+3,7,True,False,45,0.45,Babe (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4365900,763,11430540,0.65,0.07,0.27,24843,26,10,9,4,3,1
2021-11-26,5,+1,6,True,False,43,0.26,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4721062,825,12356730,0.65,0.07,0.27,26852,26,11,6,5,3,1
2021-11-26,6,+8,14,True,False,42,0.83,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4132012,722,10820610,0.65,0.07,0.27,23520,26,7,9,6,3,1
2021-11-26,7,+9,16,True,False,41,0.78,Ronan (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,2,2,15,6,4,4080037,475,21370140,0.52,0.04,0.44,23226,25,7,9,7,3,1
2021-11-26,8,+3,11,True,False,40,0.54,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4088700,715,10707660,0.65,0.07,0.27,23275,26,8,6,8,3,1
2021-11-26,9,-6,3,False,False,39,0.0,Better Man (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,3083850,539,12108240,0.58,0.06,0.36,18795,18,12,9,3,3,1
2021-11-26,10,-5,5,False,False,37,0.0,The Very First Night (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,2772000,484,10888380,0.58,0.06,0.36,16905,18,12,7,5,3,1
2021-11-26,11,RE,--,True,False,35,--,Back to December,Taylor Swift,Speak Now,4,3,3,20,9,6,5324550,698,31377510,0.49,0.04,0.46,32480,35,0,0,11,3,1
2021-11-26,12,-4,8,False,False,34,0.17,Message in a Bottle (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,2702700,472,10617300,0.58,0.06,0.36,16485,18,9,7,8,3,1
2021-11-26,13,RE,--,True,False,33,--,Come Back...Be Here (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4062712,710,10639890,0.65,0.07,0.27,23128,26,0,7,13,2,1
