Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2021-03-26,Gashina,SUNMI SPECIAL EDITION [Gashina],SUNMI,1,1,1
2021-03-26,Hellevator,Mixtape,Stray Kids,1,1,1
2021-03-26,Egoist (Olivia Hye),Olivia Hye,Loona,1,1,1
2021-03-26,Kick It,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,NCT 127,1,1,1
2021-03-26,Chain,Chain,NCT 127,1,1,1
2021-03-26,Like OOH-AHH,THE STORY BEGINS,TWICE,1,1,1
2021-03-26,favOriTe,FavOriTe,Loona,1,1,1
2021-03-26,Treacherous,Red (Deluxe Edition),Taylor Swift,2,2,1
2021-03-26,Misfit,NCT RESONANCE Pt. 1 - The 2nd Album,NCT U,1,1,1
2021-03-26,Bad Blood,1989,Taylor Swift,1,1,1
2021-03-26,Senorita,I Made,(G)I-DLE,2,2,1
2021-03-26,TiK ToK,Animal (Expanded Edition),Kesha,1,1,1
2021-03-26,Look What You Made Me Do,reputation (Big Machine Radio Release Special),Taylor Swift,1,1,1
2021-03-26,So What,[#],Loona,1,1,1
2021-03-26,Side Effects,Clé 2 : Yellow Wood,Stray Kids,1,1,1
2021-03-26,MOVE - X1 Version,QUANTUM LEAP,X1,1,1,1
2021-03-26,Feel Special,Feel Special,TWICE,1,1,1
2021-03-26,Rumor,Produce 48 - 30 Girls 6 Concepts,H.I.N.P (Hot Issue of Ntl. Producers),1,1,1
2021-03-26,Love Letter,JinSoul,Loona,1,1,1
2021-03-26,LATATA,I Am,(G)I-DLE,1,1,1
2021-03-26,HIP,reality in BLACK,MAMAMOO,1,1,1
2021-03-26,Automatic,Ice Cream Cake,Red Velvet,1,1,1
2021-03-26,FAKE LOVE,LOVE YOURSELF 轉 'Tear',BTS,1,1,1
2021-03-26,Confident,Confident,Demi Lovato,1,1,1
2021-03-26,BOSS,NCT 2018 EMPATHY,NCT,2,2,1
2021-03-26,God’s Menu,IN LIFE,Stray Kids,1,1,1
2021-03-26,중독 (Overdose),Overdose - The 2nd Mini Album,EXO-K,1,1,1
2021-03-26,Answer,TREASURE EPILOGUE : Action To Answer,ATEEZ,1,1,1
2021-03-26,Womanizer,Circus (Deluxe Version),Britney Spears,1,1,1
2021-03-26,Black on Black,NCT 2018 EMPATHY,NCT,1,1,1
2021-03-26,The One That Got Away,Teenage Dream,Katy Perry,1,1,1
2021-03-26,Burning Up (FIRE),The Most Beautiful Moment in Life: Young Forever,BTS,1,1,1
2021-03-26,Fear,An Ode,Seventeen,1,1,1
2021-03-26,Love Shot,LOVE SHOT,EXO,2,2,1
2021-03-26,Sorry Not Sorry,Tell Me You Love Me (Deluxe),Demi Lovato,1,1,1
2021-03-26,no body no crime (feat. HAIM),evermore (deluxe version),Taylor Swift,1,1,1
2021-03-26,Anaconda,The Pinkprint (International Deluxe Explicit),Nicki Minaj,1,1,1
2021-03-26,We Are Never Ever Getting Back Together,Red (Big Machine Radio Release Special),Taylor Swift,1,1,1
2021-03-26,The 7th Sense,The 7th Sense,NCT U,3,2,2
2021-03-26,Naturally,Kiss & Tell,Selena Gomez & the Scene,1,1,1
2021-03-26,Simon Says,NCT #127 Regulate - The 1st Album Repackage,NCT 127,3,3,1
2021-03-26,I Got a Boy,I GOT A BOY,소녀시대,1,1,1
2021-03-26,Chemtrails Over the Country Club,Chemtrails Over the Country Club,Lana Del Rey,1,1,1
2021-03-26,Red Light,Red Light - The 3rd Album,f(x),2,2,1
2021-03-26,Follow the White Rabbit,Life Support,Madison Beer,1,1,1
2021-03-26,Bad Things (with Camila Cabello),Bloom,Machine Gun Kelly,1,1,1
2021-03-26,Pretty Savage,THE ALBUM,BLACKPINK,1,1,1
2021-03-26,Come & Get It,Stars Dance (Bonus Track Version),Selena Gomez,1,1,1
2021-03-26,illicit affairs,folklore,Taylor Swift,2,2,1
2021-03-26,happiness,evermore (deluxe version),Taylor Swift,1,1,1
2021-03-26,Can't You See Me?,The Dream Chapter: ETERNITY,TOMORROW X TOGETHER,1,1,1
2021-03-26,Twilight,RAISE US,ONEUS,1,1,1
2021-03-26,Sk8er Boi,Let Go,Avril Lavigne,1,1,1
2021-03-26,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! at the Disco,1,1,1
2021-03-26,Peek-A-Boo,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2021-03-26,Applause,ARTPOP,Lady Gaga,1,1,1
2021-03-26,Baby Don’t Stop,NCT 2018 EMPATHY,NCT,1,1,1
2021-03-26,Toxic,In the Zone,Britney Spears,1,1,1
2021-03-26,Salute,Salute (The Deluxe Edition),Little Mix,1,1,1
2021-03-26,Here's to Never Growing Up,Avril Lavigne (Expanded Edition),Avril Lavigne,1,1,1
2021-03-26,HIT,An Ode,Seventeen,1,1,1
2021-03-26,WooWa,NEWTRO,DIA,1,1,1
2021-03-26,MAKE ME GO,MORE & MORE,TWICE,1,1,1
2021-03-26,Chaotic,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2021-03-26,Not Shy,Not Shy,ITZY,1,1,1
2021-03-26,LIT,FLY WITH US,ONEUS,1,1,1
2021-03-26,Make A Wish (Birthday Song),NCT RESONANCE Pt. 1 - The 2nd Album,NCT U,1,1,1
2021-03-26,Say Amen (Saturday Night),Pray for the Wicked,Panic! at the Disco,1,1,1
2021-03-26,HALA HALA (Hearts Awakened Live Alive),TREASURE EP.2: Zero to One,ATEEZ,1,1,1
2021-03-26,Valkyrie,LIGHT US,ONEUS,1,1,1
2021-03-26,Don't Start Now,Don't Start Now,Dua Lipa,1,1,1
2021-03-26,That's What You Get,RIOT!,Paramore,1,1,1
2021-03-26,Work,The New Classic (Deluxe Version),Iggy Azalea,1,1,1
2021-03-26,Booty,Booty,Jennifer Lopez,2,1,2
2021-03-26,FINGERTIP,GFRIEND The 4th Mini Album 'THE AWAKENING',GFRIEND,2,1,2
2021-03-26,Sour Candy (with BLACKPINK),Sour Candy (with Blackpink),Lady Gaga,2,2,1
2021-03-26,Shoot Me,Shoot Me : Youth Part 1,DAY6,2,2,1
2021-03-26,Give Your Heart a Break,Unbroken,Demi Lovato,2,2,1
2021-03-26,La La Land,Don't Forget,Demi Lovato,1,1,1
2021-03-26,DON’T CALL ME AGAIN,MORE & MORE,TWICE,1,1,1
2021-03-26,Green Light,Melodrama,Lorde,1,1,1
2021-03-26,On The Ground,R,Rosé,1,1,1
2021-03-26,Up & Down,AH YEAH,EXID,1,1,1
2021-03-26,M.I.L.F. $,Double Dutchess,Fergie,1,1,1
2021-03-26,Bitch I'm Madonna,Rebel Heart (Deluxe),Madonna,1,1,1
2021-03-26,Blue Flame,BLUE FLAME,Astro,1,1,1
2021-03-26,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2021-03-26,Déjà Vu,NCT RESONANCE Pt. 1 - The 2nd Album,NCT DREAM,1,1,1
2021-03-26,Sweet but Psycho,Sweet but Psycho,Ava Max,1,1,1
2021-03-26,Up,UP,Cardi B,1,1,1
2021-03-26,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,1,1,1
2021-03-26,Baila Conmigo (with Rauw Alejandro),Revelación - EP,Selena Gomez,1,1,1
2021-03-26,The Lucky One,Red (Deluxe Edition),Taylor Swift,1,1,1
2021-03-26,the lakes - bonus track,folklore (deluxe version),Taylor Swift,1,1,1
2021-03-26,willow - dancing witch version (Elvira remix),willow [dancing witch version (Elvira remix)],Taylor Swift,1,1,1
2021-03-26,Lover - First Dance Remix,Lover (First Dance Remix),Taylor Swift,1,1,1
2021-03-26,Begin Again,Red (Deluxe Edition),Taylor Swift,1,1,1
2021-03-26,Love Story (Taylor's Version) - Elvira Remix,Love Story (Taylor's Version) [Elvira Remix],Taylor Swift,1,1,1
