Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2021-01-15,Detention,K-12,Melanie Martinez,1,1,1
2021-01-15,Training Wheels,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2021-01-15,Why Not?,［12:00］,이달의 소녀,1,1,1
2021-01-15,coney island,evermore (deluxe version),Taylor Swift The National,3,3,1
2021-01-15,Miss Americana & the Heartbreak Prince,Lover,Taylor Swift,1,1,1
2021-01-15,Tag You're It,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2021-01-15,Where you at,[X X],이달의 소녀 (Loona),1,1,1
2021-01-15,BEHIND THE MASK,Eyes wide open,TWICE (트와이스),1,1,1
2021-01-15,My Second Date,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2021-01-15,I Think He Knows,Lover,Taylor Swift,1,1,1
2021-01-15,Blue Flame,BLUE FLAME,Astro,1,1,1
2021-01-15,Carpool,‘The ReVe Festival’ Day 2 - EP,Red Velvet,1,1,1
2021-01-15,BRING IT BACK,Eyes wide open,TWICE (트와이스),1,1,1
2021-01-15,ivy,evermore (deluxe version),Taylor Swift,2,2,1
2021-01-15,champagne problems,evermore (deluxe version),Taylor Swift,2,2,1
2021-01-15,happiness,evermore (deluxe version),Taylor Swift,2,2,1
2021-01-15,marjorie,evermore (deluxe version),Taylor Swift,1,1,1
2021-01-15,gold rush,evermore (deluxe version),Taylor Swift,1,1,1
2021-01-15,it’s time to go - bonus track,evermore (deluxe version),Taylor Swift,1,1,1
2021-01-15,right where you left me - bonus track,evermore (deluxe version),Taylor Swift,1,1,1
2021-01-15,evermore (feat. Bon Iver),evermore (deluxe version),Taylor Swift,1,1,1
2021-01-15,closure,evermore,Taylor Swift,1,1,1
2021-01-15,marjorie,evermore,Taylor Swift,1,1,1
2021-01-15,long story short,evermore,Taylor Swift,1,1,1
2021-01-15,cowboy like me,evermore,Taylor Swift,1,1,1
2021-01-15,ivy,evermore,Taylor Swift,1,1,1
2021-01-15,coney island (feat. The National),evermore,Taylor Swift,1,1,1
2021-01-15,dorothea,evermore,Taylor Swift,1,1,1
2021-01-15,happiness,evermore,Taylor Swift,1,1,1
2021-01-15,no body no crime (feat. HAIM),evermore,Taylor Swift,1,1,1
2021-01-15,tolerate it,evermore,Taylor Swift,1,1,1
2021-01-15,‘tis the damn season,evermore,Taylor Swift,1,1,1
2021-01-15,gold rush,evermore,Taylor Swift,1,1,1
2021-01-15,champagne problems,evermore,Taylor Swift,1,1,1
2021-01-15,willow,evermore,Taylor Swift,1,1,1
2021-01-15,the lakes - bonus track,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,hoax,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,peace,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,betty,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,epiphany,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,mad woman,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,invisible string,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,illicit affairs,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,this is me trying,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,august,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,seven,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,mirrorball,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,my tears ricochet,folklore (deluxe version),Taylor Swift,2,1,2
2021-01-15,exile (feat. Bon Iver),folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,the last great american dynasty,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,cardigan,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,the 1,folklore (deluxe version),Taylor Swift,1,1,1
2021-01-15,cardigan,folklore,Taylor Swift,1,1,1
