Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2025-09-12,1,3,4,False,True,501,0.27,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,34,26,5,170,78,10,44964150,6014,51956999,0.79,0.07,0.14,209754,258,118,123,1,3,2
2025-09-12,2,-1,1,False,False,400,-0.21,Stacy's Mom,Bowling for Soup,I've Never Done Anything Like This,20,20,1,100,60,2,26218500,4586,10301040,0.85,0.1,0.05,131159,162,152,84,1,6,3
2025-09-12,3,-1,2,False,False,382,-0.22,Weightless,All Time Low,Nothing Personal (Deluxe Version),19,19,1,95,57,2,25017300,4376,10346220,0.85,0.1,0.06,125306,154,146,80,1,7,1
2025-09-12,4,-1,3,False,False,376,-0.1,Wake Me Up When September Ends,Green Day,American Idiot,23,23,1,115,69,2,35796337,6259,12221190,0.86,0.1,0.05,178318,186,124,64,1,54,2
2025-09-12,5,=,5,False,False,300,0.01,Always,blink-182,blink-182,23,23,1,115,69,2,29885625,5227,10210680,0.86,0.1,0.05,149037,186,88,24,3,30,1
2025-09-12,6,6,12,True,False,292,0.29,When Did You Get Hot?,Sabrina Carpenter,Man’s Best Friend,21,21,1,105,63,2,28924087,5059,10820610,0.85,0.1,0.05,144480,170,67,53,6,3,1
2025-09-12,7,2,9,True,False,285,0.09,Thunder,Boys Like Girls,Boys Like Girls,23,23,1,115,69,2,36394050,6364,10165500,0.86,0.1,0.05,148379,186,78,19,7,20,1
2025-09-12,8,2,10,False,False,267,0.04,21 Guns,Green Day,21st Century Breakdown,21,21,1,105,63,2,33047437,5778,12356730,0.85,0.1,0.05,164948,170,76,19,4,45,1
2025-09-12,9,4,13,True,False,252,0.16,Iris,Goo Goo Dolls,Dizzy Up the Girl,23,23,1,115,69,2,33671137,5888,11498310,0.86,0.1,0.05,167790,186,65,0,9,16,1
2025-09-12,10,-2,8,False,False,252,-0.04,Manchild,Sabrina Carpenter,Manchild,11,11,1,55,33,2,15690675,2744,11204640,0.82,0.09,0.09,80017,90,78,83,3,9,1
2025-09-12,11,11,22,True,False,250,0.61,Go Go Juice,Sabrina Carpenter,Man’s Best Friend,21,21,1,105,63,2,32744250,5725,12243780,0.85,0.1,0.05,163443,170,46,32,11,3,1
2025-09-12,12,3,15,False,False,249,0.19,Lips of an Angel,Hinder,Extreme Behavior,23,23,1,115,69,2,33737550,5900,11520900,0.86,0.1,0.05,168119,186,63,0,11,28,1
2025-09-12,13,1,14,False,False,233,0.08,Money Is Everything,Addison Rae,Addison,13,13,1,65,39,2,20457937,3577,12356730,0.83,0.09,0.08,103572,106,64,61,8,3,1
