Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2025-04-18,1,+1,2,True,True,481,0.11,Sports car,Tate McRae,So Close to What,33,31,2,165,93,4,44403975,7296,21144240,0.85,0.09,0.06,216678,262,131,88,1,6,4
2025-04-18,2,-1,1,False,False,475,-0.13,2 hands,Tate McRae,So Close to What,30,30,1,150,90,2,40627125,7106,10639890,0.87,0.1,0.04,201544,242,164,69,1,6,1
2025-04-18,3,+1,4,True,True,379,0.29,Revolving Door,Tate McRae,So Close to What,28,28,1,140,84,2,41233500,7211,11566080,0.86,0.1,0.04,204687,226,88,65,3,6,3
2025-04-18,4,+2,6,True,True,356,0.4,Miss Possessive,Tate McRae,So Close to What,28,28,1,140,84,2,40990950,7168,11498310,0.86,0.1,0.04,203490,226,77,53,4,6,2
2025-04-18,5,=,5,True,True,348,0.35,It's OK I'm OK,Tate McRae,So Close to What,27,27,1,135,81,2,39215137,6858,11407950,0.86,0.1,0.04,194810,218,78,52,5,6,4
2025-04-18,6,+2,8,True,True,327,0.32,Purple Lace Bra,Tate McRae,So Close to What,25,25,1,125,75,2,36454687,6375,11453130,0.86,0.1,0.04,181356,202,75,50,6,5,2
2025-04-18,7,+2,9,True,False,295,0.21,Down,blink-182,blink-182,27,15,13,135,45,26,39604950,3848,149771700,0.6,0.04,0.36,196735,206,74,15,7,7,1
2025-04-18,8,NEW,--,True,False,282,--,bloodonmyhands (feat. Flo Milli),Tate McRae,So Close to What,35,35,1,175,105,2,52754625,9225,11837160,0.87,0.1,0.03,260925,282,0,0,8,1,1
2025-04-18,9,NEW,--,True,False,266,--,I know love (feat. The Kid LAROI),Tate McRae,So Close to What,33,33,1,165,99,2,43451100,7600,10346220,0.87,0.1,0.03,215270,266,0,0,9,1,1
2025-04-18,10,+3,13,False,False,230,0.44,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,12,12,1,60,36,2,18780300,3284,12288960,0.82,0.09,0.09,95375,98,48,84,1,39,1
2025-04-18,11,-8,3,False,False,209,-0.43,You Suck at Love,Simple Plan,Get Your Heart On! (Deluxe Edition),12,12,1,60,36,2,16389450,2866,10730250,0.82,0.09,0.09,83300,98,111,0,3,2,1
2025-04-18,12,-2,10,False,False,197,0.04,Mad Season,Matchbox Twenty,Mad Season,11,11,1,55,33,2,16516500,2888,11791980,0.82,0.09,0.09,84203,90,57,50,1,11,4
2025-04-18,13,-1,12,False,False,191,0.13,Last Beautiful Girl,Matchbox Twenty,Mad Season,12,12,1,60,36,2,18503100,3235,12108240,0.82,0.09,0.09,93975,98,51,42,8,4,1
2025-04-18,14,-3,11,False,False,186,0.08,Easy Target,blink-182,blink-182,12,12,1,60,36,2,17636850,3084,11543490,0.82,0.09,0.09,89600,98,52,36,8,7,1
2025-04-18,15,+6,21,False,False,186,0.44,She's So Mean,Matchbox Twenty,North (Deluxe Edition),13,12,2,65,36,4,19782262,3193,23900220,0.77,0.08,0.15,100170,105,39,42,1,53,1
2025-04-18,16,-9,7,False,False,173,-0.31,Astronaut,Simple Plan,Get Your Heart On! (Deluxe Edition),12,12,1,60,36,2,17394300,3042,11385360,0.82,0.09,0.09,88375,98,75,0,7,2,1
2025-04-18,17,+11,28,False,False,164,0.4,Feeling This,blink-182,blink-182,12,12,1,60,36,2,15696450,2745,10278450,0.82,0.09,0.09,79800,98,36,30,1,10,1
2025-04-18,18,-4,14,False,False,163,0.09,Jet Lag (feat. Natasha Bedingfield),Simple Plan,Get Your Heart On! (Deluxe Edition),12,12,1,60,36,2,17394300,3042,11385360,0.82,0.09,0.09,88375,98,45,20,1,12,1
2025-04-18,19,=,19,False,False,162,0.2,I Miss You,blink-182,blink-182,10,10,1,50,30,2,14524125,2540,11407950,0.81,0.09,0.1,74382,82,41,39,3,11,2
2025-04-18,20,+2,22,False,False,156,0.23,Scattered,Green Day,Nimrod,10,10,1,50,30,2,13484625,2358,10594710,0.81,0.09,0.1,69090,82,39,35,3,34,2
2025-04-18,21,+4,25,False,False,140,0.16,If You're Gone,Matchbox Twenty,Mad Season,9,9,1,45,27,2,12032212,2104,10504350,0.8,0.09,0.11,61978,74,37,29,2,12,1
2025-04-18,22,-2,20,False,False,138,0.04,Angry,Matchbox Twenty,Mad Season,8,7,2,40,21,4,11018700,1686,21641220,0.71,0.07,0.22,57120,65,40,33,17,7,1
2025-04-18,23,+6,29,False,False,138,0.2,Los Angeles,blink-182,California (Deluxe Edition),8,8,1,40,24,2,10441200,1826,10255860,0.79,0.09,0.12,54145,66,35,37,9,5,1
2025-04-18,24,+11,35,False,False,134,0.24,She's out of Her Mind,blink-182,California (Deluxe Edition),8,8,1,40,24,2,12173700,2128,11950110,0.79,0.09,0.12,63070,66,33,35,2,9,2
2025-04-18,25,+20,45,False,False,128,0.75,Juno,Sabrina Carpenter,Short n' Sweet,11,11,1,55,33,2,15023662,2627,10730250,0.82,0.09,0.09,76636,90,22,16,4,20,1
2025-04-18,26,+8,34,False,False,128,0.17,Always,blink-182,blink-182,8,8,1,40,24,2,10395000,1818,10210680,0.79,0.09,0.12,53907,66,33,29,3,10,1
2025-04-18,27,=,27,False,False,122,0.03,Bent,Matchbox Twenty,Mad Season,7,7,1,35,21,2,10267950,1795,11520900,0.77,0.09,0.14,53655,58,36,28,3,11,1
2025-04-18,28,+5,33,False,False,121,0.09,Tócame (feat. Dillom),Six Sex,X-sex,8,8,1,40,24,2,11157300,1951,10956150,0.79,0.09,0.12,57834,66,34,21,11,7,2
