Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2023-04-21,1,1,2,True,False,651,0.49,Forever & Always (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),72,20,14,360,60,28,109979100,5342,167934060,0.78,0.02,0.19,394744,448,130,72,1,27,1
2023-04-21,2,RE,--,True,False,407,--,Love Me Like You,Little Mix,Get Weird (Expanded Edition),63,6,37,315,18,74,87863737,1463,405377550,0.57,0.01,0.42,360612,407,0,0,2,3,1
2023-04-21,3,20,23,True,False,329,1.7,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),42,5,28,210,15,56,55058850,1146,288429120,0.54,0.01,0.45,239925,281,36,10,3,57,1
2023-04-21,4,-3,1,False,False,306,-0.45,You Belong with Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),6,2,4,30,6,8,9494100,553,40662000,0.53,0.02,0.45,37884,44,166,94,1,49,4
2023-04-21,5,NEW,--,True,False,185,--,GOT THE THRILLS,TWICE,READY TO BE,23,22,2,115,66,4,33139837,5544,22635180,0.82,0.09,0.09,165158,185,0,0,5,1,1
2023-04-21,6,NEW,--,True,False,178,--,SET ME FREE (ENG),TWICE,READY TO BE,22,22,1,110,66,2,32905950,5754,11746800,0.86,0.1,0.05,164115,178,0,0,6,1,1
2023-04-21,7,NEW,--,True,False,178,--,SET ME FREE,TWICE,READY TO BE,22,22,1,110,66,2,29666175,5189,10594710,0.86,0.1,0.05,148050,178,0,0,7,1,1
2023-04-21,8,NEW,--,True,False,178,--,CRAZY STUPID LOVE,TWICE,READY TO BE,22,22,1,110,66,2,34811700,6087,10165500,0.86,0.1,0.05,142065,178,0,0,8,1,1
2023-04-21,9,NEW,--,True,False,178,--,BLAME IT ON ME,TWICE,READY TO BE,22,22,1,110,66,2,32588325,5699,11633850,0.86,0.1,0.05,162540,178,0,0,9,1,1
2023-04-21,10,NEW,--,True,False,177,--,WALLFLOWER,TWICE,READY TO BE,22,21,2,110,63,4,30364950,5069,21686400,0.82,0.09,0.09,151515,177,0,0,10,1,1
2023-04-21,11,-8,3,False,False,172,-0.46,If This Was a Movie (Taylor’s Version),Taylor Swift,If This Was a Movie (Taylor’s Version),4,1,4,20,3,8,5832750,255,45812520,0.44,0.01,0.55,32004,31,95,44,1,6,1
2023-04-21,12,14,26,True,False,167,0.64,Stay Stay Stay (Taylor's Version),Taylor Swift,Red (Taylor's Version),19,1,19,95,3,38,26279137,241,206450010,0.44,0.0,0.55,131586,136,30,0,12,22,1
2023-04-21,13,RE,--,True,False,162,--,MOONLIGHT SUNRISE,TWICE,MOONLIGHT SUNRISE,20,20,1,100,60,2,30780750,5382,12085650,0.85,0.1,0.05,153832,162,0,0,13,4,1
2023-04-21,14,25,39,False,False,158,1.23,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),19,1,19,95,3,38,27431250,252,215463420,0.44,0.0,0.55,137319,136,21,0,5,38,1
2023-04-21,15,38,53,True,False,151,2.02,I AM,IVE,I've IVE,16,16,1,80,48,2,23423400,4096,11498310,0.84,0.09,0.07,117810,130,15,5,15,3,1
2023-04-21,16,52,68,True,False,149,2.55,Lips,IVE,I've IVE,16,16,1,80,48,2,25363800,3628,10188090,0.84,0.09,0.07,104412,130,12,5,16,3,1
2023-04-21,17,-13,4,False,False,149,-0.44,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),9,4,6,45,12,12,12811837,995,67092300,0.53,0.03,0.44,65968,69,79,0,2,40,1
