Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2023-12-15,1,NEW,--,True,False,486,--,Make Your Own Kind of Music,Cass Elliot,Mama's Big Ones,72,22,30,360,66,60,107068500,5721,350370900,0.64,0.02,0.33,449624,486,0,0,1,1,1
2023-12-15,2,+1,3,True,True,268,0.24,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),19,8,12,95,24,24,26388862,1943,130931640,0.54,0.03,0.43,132132,143,66,59,2,8,2
2023-12-15,3,-1,2,False,False,204,-0.12,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),8,8,1,40,24,2,11850300,2072,11633850,0.79,0.09,0.12,61404,66,70,68,1,8,3
2023-12-15,4,-3,1,False,False,198,-0.24,Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),7,7,1,35,21,2,10571137,1848,11859750,0.77,0.09,0.14,55230,58,78,62,1,8,2
2023-12-15,5,NEW,--,True,False,193,--,Talking In Your Sleep (2023 Remaster),The Romantics,In Heat (2023 Remaster),26,13,12,130,39,24,37612575,3289,136353240,0.61,0.03,0.35,179928,193,0,0,5,1,1
2023-12-15,6,RE,--,False,False,142,--,Uptown Girl,Westlife,Coast to Coast (Expanded Edition),18,14,5,90,42,10,27546750,3746,60089400,0.7,0.06,0.24,138047,142,0,0,1,20,2
2023-12-15,7,+37,44,False,False,123,1.41,A Thousand Miles,Vanessa Carlton,Be Not Nobody,12,8,5,60,24,10,18156600,2116,59411700,0.63,0.05,0.33,92225,94,16,13,1,15,2
2023-12-15,8,+1,9,False,False,120,0.12,Breakaway,Kelly Clarkson,Breakaway,7,7,1,35,21,2,9237112,1615,10368810,0.77,0.09,0.14,48299,58,33,29,5,7,1
2023-12-15,9,-3,6,False,False,118,-0.33,Now That We Don't Talk (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),2,2,1,10,6,2,2668050,466,10481760,0.58,0.06,0.36,16275,18,53,47,1,8,1
2023-12-15,10,+14,24,True,False,99,0.3,Because of You,Kelly Clarkson,Breakaway,7,7,1,35,21,2,9560512,1672,10730250,0.77,0.09,0.14,49980,58,23,18,10,7,1
2023-12-15,11,NEW,--,True,False,98,--,Wake Me Up When September Ends,Green Day,American Idiot,12,12,1,60,36,2,18676350,3265,12221190,0.82,0.09,0.09,94850,98,0,0,11,1,1
2023-12-15,12,+13,25,True,False,98,0.31,Since U Been Gone,Kelly Clarkson,Breakaway,7,7,1,35,21,2,10894537,1905,12221190,0.77,0.09,0.14,56910,58,23,17,12,11,1
2023-12-15,13,NEW,--,True,False,90,--,Lips of an Angel,Hinder,Extreme Behavior,11,11,1,55,33,2,16135350,2821,11520900,0.82,0.09,0.09,82271,90,0,0,13,1,1
2023-12-15,14,NEW,--,True,False,88,--,Welcome to the Black Parade,My Chemical Romance,The Black Parade,11,9,3,55,27,6,15658912,2240,33546150,0.7,0.06,0.24,79856,88,0,0,14,1,1
2023-12-15,15,+13,28,False,False,88,0.22,Lucky,Britney Spears,Oops!... I Did It Again,6,6,1,30,18,2,8038800,1406,10526940,0.76,0.09,0.16,42497,50,22,16,8,7,1
2023-12-15,16,NEW,--,True,False,80,--,21 Guns,Green Day,21st Century Breakdown,10,8,3,50,24,6,15736875,2201,37070190,0.68,0.06,0.26,80556,80,0,0,16,1,1
2023-12-15,17,NEW,--,True,False,74,--,My Life Would Suck Without You,Kelly Clarkson,All I Ever Wanted,9,9,1,45,27,2,14059237,2458,12266370,0.8,0.09,0.11,72352,74,0,0,17,1,1
2023-12-15,18,RE,--,True,False,73,--,Sweet Child o' Mine,Guns N' Roses,Appetite for Destruction,9,8,2,45,24,4,11772337,1830,20556900,0.73,0.07,0.2,60648,73,0,0,18,2,1
2023-12-15,19,+3,22,False,False,69,-0.12,Out of the Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),3,3,1,15,9,2,4106025,718,10752840,0.65,0.07,0.27,23373,26,24,19,5,8,1
