Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2023-03-31,1,24,25,True,False,627,5.97,BOYS LIKE YOU,dodie,Boys Like You - Single,75,73,3,375,219,6,98969062,16850,31106429,0.86,0.09,0.04,486219,600,27,0,1,6,1
2023-03-31,2,13,15,True,False,575,3.75,secret for the mad,dodie,You - EP,67,67,1,335,201,2,94796625,16580,11114280,0.88,0.1,0.02,465885,538,36,0,2,6,1
2023-03-31,3,RE,--,True,False,482,--,hot mess,dodie,Hot Mess,60,60,1,300,180,2,80907750,14152,10594710,0.88,0.1,0.02,398090,482,0,0,3,9,1
2023-03-31,4,RE,--,True,False,360,--,Lonely Bones,dodie,Hot Mess,44,44,1,220,132,2,69242250,12108,12356730,0.88,0.1,0.02,341404,354,0,5,4,8,1
2023-03-31,5,RE,--,False,True,338,--,Guiltless,dodie,Guiltless - Single,42,42,1,210,126,2,55907774,9779,10459170,0.88,0.1,0.03,276080,338,0,0,5,16,2
2023-03-31,6,11,17,False,False,224,0.95,You Belong with Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),24,7,10,120,21,20,37976400,1936,101655000,0.64,0.02,0.34,129437,161,34,27,1,46,2
2023-03-31,7,-2,5,False,False,223,-0.02,PAXXWORD,NMIXX,expérgo,13,12,2,65,36,4,17229712,2782,20827980,0.77,0.08,0.15,87318,105,68,48,2,3,1
2023-03-31,8,-5,3,False,False,210,-0.11,My Gosh,NMIXX,expérgo,11,11,1,55,33,2,16897650,2954,12063060,0.82,0.09,0.09,86135,90,70,48,3,3,2
2023-03-31,9,-5,4,False,False,210,-0.11,Just Did It,NMIXX,expérgo,11,11,1,55,33,2,14547225,2544,10391400,0.82,0.09,0.09,74221,90,70,48,4,3,1
2023-03-31,10,-8,2,False,False,204,-0.16,HOME,NMIXX,expérgo,10,10,1,50,30,2,13253624,2318,10413990,0.81,0.09,0.1,67914,82,72,48,2,3,1
