Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2023-11-10,1,=,1,False,True,485,-0.13,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),25,24,2,125,72,4,37032187,6217,23267700,0.83,0.09,0.08,184212,201,168,115,1,3,2
2023-11-10,2,=,2,False,False,445,0.12,Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),23,22,2,115,66,4,34733737,5810,23719500,0.82,0.09,0.09,173054,185,119,139,1,3,1
2023-11-10,3,=,3,False,True,413,0.05,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),24,24,1,120,72,2,33333300,5830,10910970,0.86,0.1,0.04,166012,194,117,100,3,3,2
2023-11-10,4,2,6,True,False,262,-0.03,Now That We Don't Talk (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),15,10,4,75,30,8,20010375,2333,41927040,0.71,0.05,0.24,94395,113,81,67,4,3,1
2023-11-10,5,-1,4,False,False,255,-0.25,I Wish You Would (Taylor's Version),Taylor Swift,1989 (Taylor's Version),6,6,1,30,18,2,8766450,1533,11475720,0.76,0.09,0.16,46319,50,101,102,3,3,1
2023-11-10,6,8,14,True,False,206,0.62,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],17,16,2,85,48,4,26850862,4419,24803820,0.8,0.08,0.12,110250,137,38,29,6,3,1
2023-11-10,7,=,7,False,False,206,-0.11,Out of the Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),5,5,1,25,15,2,6843375,1197,10752840,0.73,0.08,0.18,36729,42,69,94,5,3,1
2023-11-10,8,-3,5,False,False,195,-0.33,Is It Over Now? (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),8,8,1,40,24,2,12635700,2209,12401910,0.79,0.09,0.12,53550,66,87,40,5,3,1
2023-11-10,9,=,9,False,True,170,-0.02,Breakaway,Kelly Clarkson,Breakaway,15,11,5,75,33,10,19793812,2539,51844049,0.67,0.06,0.28,99819,118,51,0,9,2,2
2023-11-10,10,-2,8,False,False,154,-0.16,Lucky,Britney Spears,Oops!... I Did It Again,12,12,1,60,36,2,16077600,2812,10526940,0.82,0.09,0.09,81725,98,55,0,8,2,1
