Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2021-01-01,1,RE,--,True,False,18,--,HIT,Seventeen,HIT,2,2,1,10,6,2,2985675,522,11724210,0.58,0.06,0.36,18200,18,0,0,1,5,1
2021-01-01,2,RE,--,True,False,18,--,FINGERTIP,GFRIEND,The Awakening - EP,2,2,1,10,6,2,3089625,540,12130830,0.58,0.06,0.36,18830,18,0,0,2,3,1
2021-01-01,3,RE,--,False,False,17,--,Valkyrie,ONEUS,LIGHT US,2,1,2,10,3,4,3060750,267,24035760,0.43,0.02,0.54,18655,17,0,0,1,6,2
2021-01-01,4,RE,--,True,False,17,--,Umpah Umpah,Red Velvet,‘The ReVe Festival’ Finale,2,1,2,10,3,4,3135825,274,24623100,0.43,0.02,0.54,19110,17,0,0,4,2,1
2021-01-01,5,RE,--,False,False,17,--,Uma Thurman,Fall Out Boy,American Beauty/American Psycho,2,1,2,10,3,4,2720025,237,21370140,0.43,0.02,0.54,16590,17,0,0,4,2,1
2021-01-01,6,RE,--,True,False,17,--,Tik Tok,Ke$ha,Animal (Expanded Edition),2,1,2,10,3,4,2899050,253,22770720,0.43,0.02,0.54,17675,17,0,0,6,2,1
2021-01-01,7,NEW,--,True,False,17,--,Telephone (feat. Beyoncé),Lady Gaga,The Fame Monster (International Deluxe),2,1,2,10,3,4,2881725,252,22635180,0.43,0.02,0.54,17570,17,0,0,7,1,1
2021-01-01,8,RE,--,True,False,17,--,Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,Max & Match,2,1,2,10,3,4,2760450,241,21686400,0.43,0.02,0.54,16835,17,0,0,8,2,1
2021-01-01,9,RE,--,True,False,17,--,Shower,Becky G,Shower,2,1,2,10,3,4,2899050,253,22770720,0.43,0.02,0.54,17675,17,0,0,9,3,1
2021-01-01,10,RE,--,False,True,17,--,Psycho,Red Velvet,‘The ReVe Festival’ Finale - EP,2,1,2,10,3,4,2962575,259,23267700,0.43,0.02,0.54,18060,17,0,0,10,6,2
2021-01-01,11,NEW,--,True,False,17,--,MIROH,Stray Kids,Clé 1 : MIROH,2,1,2,10,3,4,2997225,262,23538780,0.43,0.02,0.54,18270,17,0,0,11,1,1
2021-01-01,12,RE,--,True,False,17,--,Me Gustas Tu,GFRIEND,GFriend 2nd Mini Album 'Flower Bud',2,1,2,10,3,4,2691150,235,21144240,0.43,0.02,0.54,16415,17,0,0,12,2,1
2021-01-01,13,RE,--,False,False,17,--,Hallucinate,Dua Lipa,Future Nostalgia,2,1,2,10,3,4,2725800,238,21415320,0.43,0.02,0.54,16625,17,0,0,12,7,1
2021-01-01,14,RE,--,False,False,17,--,FIESTA,IZ*ONE,BLOOM*IZ,2,1,2,10,3,4,2748900,240,21596040,0.43,0.02,0.54,16765,17,0,0,2,3,1
2021-01-01,15,RE,--,True,False,17,--,dal segno,LOONA/yyxy,beauty&thebeat,2,1,2,10,3,4,2760450,241,21686400,0.43,0.02,0.54,16835,17,0,0,15,2,1
2021-01-01,16,RE,--,False,False,17,--,Break My Heart,Dua Lipa,Future Nostalgia,2,1,2,10,3,4,2696925,235,21189420,0.43,0.02,0.54,16450,17,0,0,13,6,1
2021-01-01,17,RE,--,True,False,17,--,Bad Boy,Red Velvet,The Perfect Red Velvet - The 2nd Album Repackage,2,1,2,10,3,4,2633400,230,20692440,0.43,0.02,0.54,16064,17,0,0,17,2,1
2021-01-01,18,RE,--,True,False,17,--,Ain't Your Mama,Jennifer Lopez,Ain't Your Mama,2,1,2,10,3,4,2777775,242,21821940,0.43,0.02,0.54,16940,17,0,0,18,2,1
2021-01-01,19,RE,--,False,False,17,--,A.D.I.D.A.S.,Little Mix,Get Weird (Deluxe),2,1,2,10,3,4,2743125,239,21550860,0.43,0.02,0.54,16730,17,0,0,6,5,1
2021-01-01,20,-2,18,False,False,13,0.3,Never Really Over,Katy Perry,Never Really Over - Single,1,1,1,5,3,2,1386000,242,10888380,0.42,0.05,0.53,10143,10,3,0,16,7,1
2021-01-01,21,NEW,--,True,False,10,--,달라달라 (DALLA DALLA),ITZY,IT'z Different,1,1,1,5,3,2,1495725,261,11746800,0.42,0.05,0.53,10941,10,0,0,21,1,1
2021-01-01,22,RE,--,True,False,10,--,Work Bitch,Britney Spears,Britney Jean (Deluxe Version),1,1,1,5,3,2,1567912,274,12311550,0.42,0.05,0.53,11466,10,0,0,22,2,1
2021-01-01,23,RE,--,False,False,10,--,WONDERLAND,ATEEZ,TREASURE EP.FIN: All To Action,1,1,1,5,3,2,1562137,273,12266370,0.42,0.05,0.53,11424,10,0,0,2,8,1
2021-01-01,24,RE,--,False,False,10,--,WANNABE,ITZY,IT'z ME,1,1,1,5,3,2,1316700,230,10346220,0.42,0.05,0.53,9639,10,0,0,6,5,1
