Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2021-11-12,1,NEW,--,True,False,121,--,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),16,7,10,80,21,20,20928600,1601,102784500,0.55,0.03,0.43,105336,121,0,0,1,1,1
2021-11-12,2,NEW,--,True,False,50,--,Treacherous (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,6,1,30,18,2,9078300,1587,11882340,0.76,0.09,0.16,47957,50,0,0,2,1,1
2021-11-12,3,NEW,--,True,False,50,--,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,6,1,30,18,2,9234225,1614,12085650,0.76,0.09,0.16,48776,50,0,0,3,1,1
2021-11-12,4,NEW,--,True,False,42,--,State of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,6511312,1139,10233270,0.73,0.08,0.18,34958,42,0,0,4,1,1
2021-11-12,5,NEW,--,True,False,42,--,Ronan (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,6800062,1189,10685070,0.73,0.08,0.18,36498,42,0,0,5,1,1
2021-11-12,6,NEW,--,True,False,42,--,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,7117687,1244,11182050,0.73,0.08,0.18,38192,42,0,0,6,1,1
2021-11-12,7,NEW,--,True,False,42,--,Better Man (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,7709625,1348,12108240,0.73,0.08,0.18,41349,42,0,0,7,1,1
2021-11-12,8,NEW,--,True,False,42,--,Babe (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,7276500,1272,11430540,0.73,0.08,0.18,39039,42,0,0,8,1,1
2021-11-12,9,NEW,--,True,False,41,--,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,4,2,25,12,4,6886687,963,21641220,0.63,0.06,0.31,36960,41,0,0,9,1,1
2021-11-12,10,NEW,--,True,False,34,--,The Very First Night (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5544000,969,10888380,0.7,0.08,0.22,30429,34,0,0,10,1,1
2021-11-12,11,NEW,--,True,False,34,--,Message in a Bottle (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5405400,945,10617300,0.7,0.08,0.22,29673,34,0,0,11,1,1
2021-11-12,12,NEW,--,True,False,34,--,Girl at Home (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5289900,925,10391400,0.7,0.08,0.22,29042,34,0,0,12,1,1
2021-11-12,13,NEW,--,True,False,34,--,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5636400,985,11069100,0.7,0.08,0.22,30933,34,0,0,13,1,1
2021-11-12,14,NEW,--,True,False,34,--,Come Back...Be Here (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5416950,947,10639890,0.7,0.08,0.22,29736,34,0,0,14,1,1
2021-11-12,15,NEW,--,True,False,34,--,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5775000,1010,11340180,0.7,0.08,0.22,31689,34,0,0,15,1,1
2021-11-12,16,NEW,--,True,False,34,--,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5520900,965,10843200,0.7,0.08,0.22,30303,34,0,0,16,1,1
2021-11-12,17,NEW,--,True,False,26,--,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,3932775,687,10301040,0.65,0.07,0.27,22393,26,0,0,17,1,1
2021-11-12,18,NEW,--,True,False,26,--,The Lucky One (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4019400,703,10526940,0.65,0.07,0.27,22883,26,0,0,18,1,1
2021-11-12,19,NEW,--,True,False,26,--,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4513162,789,11814570,0.65,0.07,0.27,25676,26,0,0,19,1,1
2021-11-12,20,NEW,--,True,False,26,--,Stay Stay Stay (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4149337,725,10865790,0.65,0.07,0.27,23618,26,0,0,20,1,1
2021-11-12,21,NEW,--,True,False,26,--,State of Grace (Acoustic Version) (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4712400,824,12334140,0.65,0.07,0.27,26803,26,0,0,21,1,1
2021-11-12,22,NEW,--,True,False,26,--,Starlight (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4573800,799,11972700,0.65,0.07,0.27,26019,26,0,0,22,1,1
2021-11-12,23,NEW,--,True,False,26,--,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4452525,778,11656440,0.65,0.07,0.27,25333,26,0,0,23,1,1
2021-11-12,24,NEW,--,True,False,26,--,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4721062,825,12356730,0.65,0.07,0.27,26852,26,0,0,24,1,1
2021-11-12,25,NEW,--,True,False,26,--,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4088700,715,10707660,0.65,0.07,0.27,23275,26,0,0,25,1,1
2021-11-12,26,NEW,--,True,False,26,--,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4686412,819,12266370,0.65,0.07,0.27,26656,26,0,0,26,1,1
2021-11-12,27,NEW,--,True,False,26,--,I Almost Do (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4729725,827,12379320,0.65,0.07,0.27,26901,26,0,0,27,1,1
2021-11-12,28,NEW,--,True,False,26,--,Holy Ground (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4123350,721,10798020,0.65,0.07,0.27,23471,26,0,0,28,1,1
2021-11-12,29,NEW,--,True,False,26,--,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4634437,810,12130830,0.65,0.07,0.27,26362,26,0,0,29,1,1
2021-11-12,30,NEW,--,True,False,26,--,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4539150,793,11882340,0.65,0.07,0.27,25823,26,0,0,30,1,1
2021-11-12,31,NEW,--,True,False,10,--,You All Over Me (Taylor’s Version) (From The Vault),Taylor Swift Maren Morris,Fearless (Taylor's Version),1,1,1,5,3,2,1371562,239,10775430,0.42,0.05,0.53,10038,10,0,0,31,1,1
2021-11-12,32,RE,--,False,False,10,--,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,Fearless (Taylor's Version),1,1,1,5,3,2,1411987,246,11091690,0.42,0.05,0.53,10332,10,0,0,2,10,1
2021-11-12,33,NEW,--,True,False,10,--,That’s When (Taylor’s Version) (From The Vault),Taylor Swift Keith Urban,Fearless (Taylor's Version),1,1,1,5,3,2,1336912,233,10504350,0.42,0.05,0.53,9786,10,0,0,33,1,1
2021-11-12,34,NEW,--,True,False,10,--,State of Grace (Acoustic Version),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1489950,260,11701620,0.42,0.05,0.53,10899,10,0,0,34,1,1
2021-11-12,35,NEW,--,True,False,10,--,Run (Taylor's Version) (From The Vault) [feat. Ed Sheeran],Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1397550,244,10978740,0.42,0.05,0.53,10227,10,0,0,35,1,1
2021-11-12,36,NEW,--,True,False,10,--,Nothing New (Taylor's Version) (From The Vault) [feat. Phoebe Bridgers],Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1556362,272,12221190,0.42,0.05,0.53,11382,10,0,0,36,1,1
