Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2023-06-30,1,RE,--,False,True,426,--,Happy,WJSN,Happy Moment,53,53,1,265,159,2,77590012,13569,11498310,0.88,0.1,0.02,381990,426,0,0,1,27,2
2023-06-30,2,RE,--,True,False,426,--,Cookie,NewJeans,NewJeans 1st EP 'New Jeans',53,53,1,265,159,2,76365712,13356,11317590,0.88,0.1,0.02,375998,426,0,0,2,19,1
2023-06-30,3,RE,--,True,False,426,--,BeBe,WJSN,The Secret,53,53,1,265,159,2,71315475,12474,10572120,0.88,0.1,0.02,351281,426,0,0,3,7,1
2023-06-30,4,RE,--,False,True,418,--,Hurt,NewJeans,NewJeans 1st EP 'New Jeans',52,52,1,260,156,2,74174100,12972,11204640,0.88,0.1,0.02,365295,418,0,0,4,23,2
2023-06-30,5,NEW,--,True,False,321,--,Huwag Na Huwag Mong Sasabihin...,Kitchie Nadal,Kitchie Nadal,43,30,8,215,90,16,64936987,7922,94878000,0.76,0.06,0.18,298242,321,0,0,5,1,1
2023-06-30,6,55,61,True,False,276,8.52,Alapaap,Eraserheads,Circus,41,4,21,205,12,42,61087950,1042,245734020,0.61,0.01,0.39,239778,259,8,7,6,7,1
2023-06-30,7,-1,6,False,False,275,1.25,Snow on the Beach (feat. more Lana Del Rey),Taylor Swift,Midnights (The Til Dawn Edition),29,3,27,145,9,54,38184300,690,279347940,0.46,0.01,0.53,189566,208,36,29,1,6,2
2023-06-30,8,70,78,True,False,211,9.05,Magasin,Eraserheads,Circus,28,2,27,140,6,54,39454800,492,298865700,0.45,0.0,0.54,195909,200,6,3,8,7,1
2023-06-30,9,RE,--,True,False,202,--,섬찟 (Hypnosis),IVE,I've IVE,25,25,1,125,75,2,32845312,5745,10323630,0.86,0.1,0.04,163506,202,0,0,9,5,1
2023-06-30,10,RE,--,True,False,200,--,Stay Numb and Carry On,Madison Beer,Life Support,28,2,27,140,6,54,37110150,463,281177730,0.45,0.0,0.54,184338,200,0,0,10,11,1
