Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2024-09-13,New Romantics (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,my tears ricochet,folklore,Taylor Swift,1,1,1
2024-09-13,Is It Over Now? (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-09-13,I Can Do It with a Broken Heart,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-09-13,Long Live (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,ME! (feat. Brendon Urie of Panic! at the Disco),Lover,Taylor Swift,1,1,1
2024-09-13,Lavender Haze,Midnights (3am Edition),Taylor Swift,1,1,1
2024-09-13,The Alchemy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-09-13,Slut! (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,Back to December (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,Snow on the Beach (feat. more Lana Del Rey),Midnights (The Til Dawn Edition),Taylor Swift,1,1,1
2024-09-13,Daylight,Lover,Taylor Swift,1,1,1
2024-09-13,happiness,evermore,Taylor Swift,1,1,1
2024-09-13,Sweeter Than Fiction - From One Chance Soundtrack,Sweeter Than Fiction,Taylor Swift,1,1,1
2024-09-13,How Did It End?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-09-13,Mastermind,Midnights (3am Edition),Taylor Swift,1,1,1
2024-09-13,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,Timeless (Taylor’s Version) (From the Vault),Speak Now (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,Miss Americana & the Heartbreak Prince,Lover,Taylor Swift,1,1,1
2024-09-13,I Can See You (Taylor’s Version) (From the Vault),Speak Now (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,False God,Lover,Taylor Swift,1,1,1
2024-09-13,The Story of Us (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,1,1,1
2024-09-13,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! at the Disco,11,11,1
2024-09-13,Basket Case,Dookie,Green Day,8,8,1
2024-09-13,The Take Over the Breaks Over,Infinity on High,Fall Out Boy,8,8,1
2024-09-13,What the Hell,Goodbye Lullaby (Expanded Edition),Avril Lavigne,5,5,1
2024-09-13,Still Into You,Paramore,Paramore,8,8,1
2024-09-13,Teenagers,The Black Parade,My Chemical Romance,10,10,1
2024-09-13,All the Small Things,Enema of the State,blink-182,12,12,1
2024-09-13,Good Riddance (Time of Your Life),Nimrod,Green Day,15,15,1
2024-09-13,Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,10,10,1
2024-09-13,Real World,Yourself or Someone Like You,Matchbox Twenty,3,2,2
2024-09-13,Cancer,The Black Parade,My Chemical Romance,9,9,1
2024-09-13,Sugar We're Goin Down,From Under the Cork Tree,Fall Out Boy,39,33,3
2024-09-13,Dance Dance,From Under the Cork Tree,Fall Out Boy,17,17,1
2024-09-13,Misery Business,RIOT!,Paramore,16,16,1
2024-09-13,Thnks fr th Mmrs,Infinity on High,Fall Out Boy,19,19,1
2024-09-13,Know Your Enemy,21st Century Breakdown,Green Day,10,10,1
2024-09-13,Nice Guys Finish Last,Nimrod,Green Day,22,22,1
2024-09-13,What's My Age Again?,Enema of the State,blink-182,20,20,1
2024-09-13,Sk8er Boi,Let Go,Avril Lavigne,17,17,1
2024-09-13,Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,13,13,1
2024-09-13,Uma Thurman,American Beauty/American Psycho,Fall Out Boy,1,1,1
2024-09-13,Thank You for the Venom,Three Cheers for Sweet Revenge,My Chemical Romance,2,2,1
2024-09-13,Love Drunk,Love Drunk,Boys Like Girls,1,1,1
2024-09-13,Brain Stew,Insomniac,Green Day,2,2,1
2024-09-13,She's Kinda Hot,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,1,1,1
2024-09-13,Bring Me to Life,Fallen,Evanescence,6,6,1
2024-09-13,Welcome to the Black Parade,The Black Parade,My Chemical Romance,7,7,1
2024-09-13,Bang the Doldrums,Infinity on High,Fall Out Boy,1,1,1
2024-09-13,Jesus of Suburbia,American Idiot,Green Day,3,3,1
2024-09-13,How Far We've Come,How Far We've Come,Matchbox Twenty,3,3,1
2024-09-13,Thunder,Boys Like Girls,Boys Like Girls,3,3,1
2024-09-13,I Don't Love You,The Black Parade,My Chemical Romance,6,6,1
2024-09-13,My Songs Know What You Did in the Dark (Light Em Up),Save Rock and Roll,Fall Out Boy,9,9,1
2024-09-13,Welcome to Paradise,Dookie,Green Day,3,3,1
2024-09-13,Since U Been Gone,Breakaway,Kelly Clarkson,7,7,1
2024-09-13,Lips of an Angel,Extreme Behavior,Hinder,8,8,1
2024-09-13,The Great Escape,Boys Like Girls,Boys Like Girls,4,4,1
2024-09-13,This Ain't a Scene It's an Arms Race,Infinity on High,Fall Out Boy,10,10,1
2024-09-13,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,My Chemical Romance,21,21,1
2024-09-13,I Miss You,blink-182,blink-182,4,4,1
2024-09-13,That's What You Get,RIOT!,Paramore,11,11,1
2024-09-13,Unwell,More Than You Think You Are,Matchbox Twenty,10,10,1
2024-09-13,American Idiot,American Idiot,Green Day,16,16,1
2024-09-13,Helena,Three Cheers for Sweet Revenge,My Chemical Romance,14,14,1
2024-09-13,My Happy Ending,Under My Skin,Avril Lavigne,8,8,1
2024-09-13,The Sharpest Lives,The Black Parade,My Chemical Romance,8,8,1
2024-09-13,Wake Me Up When September Ends,American Idiot,Green Day,18,17,2
2024-09-13,Centuries,American Beauty/American Psycho,Fall Out Boy,3,3,1
2024-09-13,I'm with You,Let Go,Avril Lavigne,11,11,1
