Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2024-11-22,My Boy Only Breaks His Favorite Toys,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,4,4,1
2024-11-22,Guilty as Sin?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,4,4,1
2024-11-22,Down Bad,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,3,1
2024-11-22,But Daddy I Love Him,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,I Can Do It with a Broken Heart,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,The Alchemy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,3,1
2024-11-22,The Smallest Man Who Ever Lived,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,3,1
2024-11-22,How Did It End?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,The Bolter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,3,1
2024-11-22,Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,7,7,1
2024-11-22,I Hate It Here,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,Chloe or Sam or Sophia or Marcus,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,3,1
2024-11-22,So Long London,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,Who’s Afraid of Little Old Me?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-11-22,I Can Fix Him (No Really I Can),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-11-22,imgonnagetyouback,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,Florida!!! (feat. Florence + the Machine),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-11-22,Fresh Out the Slammer,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-11-22,Easy,GO LIVE,Stray Kids,71,66,3
2024-11-22,Mixtape : On Track,GO LIVE,Stray Kids,38,38,1
2024-11-22,Mixtape : Gone Days,GO LIVE,Stray Kids,41,41,1
2024-11-22,SLUMP (Tower of God ED),GO LIVE,Stray Kids,32,32,1
2024-11-22,TOP (Tower of God OP),GO LIVE,Stray Kids,32,32,1
2024-11-22,Haven,GO LIVE,Stray Kids,39,39,1
2024-11-22,TA,GO LIVE,Stray Kids,32,32,1
2024-11-22,Blueprint,GO LIVE,Stray Kids,33,33,1
2024-11-22,Phobia,GO LIVE,Stray Kids,31,31,1
2024-11-22,Another Day,GO LIVE,Stray Kids,31,31,1
2024-11-22,Airplane,GO LIVE,Stray Kids,32,32,1
2024-11-22,Pacemaker,GO LIVE,Stray Kids,32,32,1
2024-11-22,God’s Menu,GO LIVE,Stray Kids,37,37,1
2024-11-22,GO LIVE,GO LIVE,Stray Kids,31,31,1
2024-11-22,Sugar We're Goin Down,From Under the Cork Tree,Fall Out Boy,10,10,1
2024-11-22,The Rock Show,Take Off Your Pants and Jacket,blink-182,13,11,3
2024-11-22,Nice Guys Finish Last,Nimrod,Green Day,10,8,3
2024-11-22,Suffocate,Shenanigans,Green Day,2,2,1
2024-11-22,Don't Leave Me,Enema of the State,blink-182,11,11,1
2024-11-22,How Far We've Come,How Far We've Come,Matchbox Twenty,2,2,1
2024-11-22,Buddy Holly,Weezer,Weezer,1,1,1
2024-11-22,Losing Grip,Let Go,Avril Lavigne,2,2,1
2024-11-22,All by Myself,Dookie,Green Day,2,2,1
2024-11-22,Roller Coaster,Take Off Your Pants and Jacket,blink-182,1,1,1
2024-11-22,Helena,Three Cheers for Sweet Revenge,My Chemical Romance,5,5,1
2024-11-22,What the Hell,Goodbye Lullaby (Expanded Edition),Avril Lavigne,1,1,1
2024-11-22,Unwell,More Than You Think You Are,Matchbox Twenty,2,2,1
2024-11-22,Dilemma,Saviors,Green Day,1,1,1
2024-11-22,Basket Case,Dookie,Green Day,3,3,1
2024-11-22,SING,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,1,1,1
2024-11-22,Waiting,Warning,Green Day,2,2,1
2024-11-22,This Ain't a Scene It's an Arms Race,Infinity on High,Fall Out Boy,1,1,1
2024-11-22,Too Much Too Soon,American Idiot (Deluxe),Green Day,1,1,1
2024-11-22,Emenius Sleepus,Dookie,Green Day,1,1,1
2024-11-22,Christian's Inferno,21st Century Breakdown,Green Day,1,1,1
2024-11-22,America's Suitehearts,Folie à deux,Fall Out Boy,1,1,1
2024-11-22,The Take Over the Breaks Over,Infinity on High,Fall Out Boy,1,1,1
2024-11-22,Saviors,Saviors,Green Day,1,1,1
2024-11-22,Stacy's Mom,I've Never Done Anything Like This,Bowling for Soup,2,2,1
2024-11-22,Youngblood,Revolution Radio,Green Day,1,1,1
2024-11-22,Letterbomb,American Idiot,Green Day,4,4,1
2024-11-22,Aliens Exist,Enema of the State,blink-182,10,10,1
2024-11-22,Gone,Breakaway,Kelly Clarkson,2,2,1
2024-11-22,What's My Age Again?,Enema of the State,blink-182,12,12,1
2024-11-22,Church on Sunday,Warning,Green Day,2,2,1
2024-11-22,Save Yourself I'll Hold Them Back,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,2,2,1
2024-11-22,Outlaws,Revolution Radio,Green Day,2,2,1
2024-11-22,Jesus of Suburbia,American Idiot,Green Day,3,3,1
2024-11-22,Dirty Rotten Bastards,¡Tré!,Green Day,1,1,1
2024-11-22,I Hate Myself for Losing You,Breakaway,Kelly Clarkson,1,1,1
2024-11-22,You Lied,Shenanigans,Green Day,2,2,1
2024-11-22,All I Wanted,brand new eyes,Paramore,1,1,1
2024-11-22,Push,Yourself or Someone Like You,Matchbox Twenty,2,2,1
2024-11-22,Shoplifter,American Idiot (Deluxe),Green Day,1,1,1
2024-11-22,East Jesus Nowhere,21st Century Breakdown,Green Day,2,2,1
2024-11-22,Bang Bang,Revolution Radio,Green Day,2,2,1
2024-11-22,One Eyed Bastard,Saviors,Green Day,2,2,1
2024-11-22,Hitchin' a Ride,Nimrod,Green Day,5,5,1
2024-11-22,Welcome to Paradise,Dookie,Green Day,1,1,1
2024-11-22,Maria,International Superhits!,Green Day,1,1,1
2024-11-22,Breed,Nevermind (Remastered),Nirvana,2,2,1
