Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2024-08-16,DING DONG,twicetagram,TWICE,4,4,1
2024-08-16,FFW,twicetagram,TWICE,17,16,2
2024-08-16,24/7,twicetagram,TWICE,11,10,2
2024-08-16,MISSING U,twicetagram,TWICE,2,2,1
2024-08-16,TURTLE,twicetagram,TWICE,2,2,1
2024-08-16,LIKEY,twicetagram,TWICE,2,2,1
2024-08-16,Haushinka,Nimrod,Green Day,4,4,1
2024-08-16,Jinx,Nimrod,Green Day,4,4,1
2024-08-16,Last Ride In,Nimrod,Green Day,4,4,1
2024-08-16,Uptight,Nimrod,Green Day,24,24,1
2024-08-16,Platypus (I Hate You),Nimrod,Green Day,4,4,1
2024-08-16,Worry Rock,Nimrod,Green Day,11,11,1
2024-08-16,All the Time,Nimrod,Green Day,11,11,1
2024-08-16,Scattered,Nimrod,Green Day,4,4,1
2024-08-16,Redundant,Nimrod,Green Day,4,4,1
2024-08-16,Hitchin' a Ride,Nimrod,Green Day,24,24,1
2024-08-16,The Grouch,Nimrod,Green Day,4,4,1
2024-08-16,Nice Guys Finish Last,Nimrod,Green Day,25,25,1
2024-08-16,Prosthetic Head,Nimrod,Green Day,3,3,1
2024-08-16,Good Riddance (Time of Your Life),Nimrod,Green Day,4,3,2
2024-08-16,King for a Day,Nimrod,Green Day,3,3,1
2024-08-16,Take Back,Nimrod,Green Day,3,3,1
2024-08-16,Reject,Nimrod,Green Day,3,3,1
2024-08-16,Walking Alone,Nimrod,Green Day,3,3,1
2024-08-16,My Secret Playlist,ODD EYE CIRCLE <Version Up>,ODD EYE CIRCLE (ARTMS),2,2,1
2024-08-16,Love Me Like,ODD EYE CIRCLE <Version Up>,ODD EYE CIRCLE (ARTMS),2,2,1
2024-08-16,Lucid,ODD EYE CIRCLE <Version Up>,ODD EYE CIRCLE (ARTMS),2,2,1
2024-08-16,Je Ne Sais Quoi,ODD EYE CIRCLE <Version Up>,ODD EYE CIRCLE (ARTMS),2,2,1
2024-08-16,Air Force One,ODD EYE CIRCLE <Version Up>,ODD EYE CIRCLE (ARTMS),2,2,1
2024-08-16,Did You Wait?,ODD EYE CIRCLE <Version Up>,ODD EYE CIRCLE (ARTMS),2,2,1
2024-08-16,JALJAYO GOOD NIGHT,twicetagram,TWICE,1,1,1
2024-08-16,You In My Heart,twicetagram,TWICE,1,1,1
2024-08-16,Don't Give Up,twicetagram,TWICE,1,1,1
2024-08-16,LOVE LINE,twicetagram,TWICE,1,1,1
2024-08-16,ROLLIN',twicetagram,TWICE,1,1,1
2024-08-16,Look at Me,twicetagram,TWICE,1,1,1
2024-08-16,WOW,twicetagram,TWICE,1,1,1
2024-08-16,Sensitive - English Version,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Day by day,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Strawberry soda,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Newtopia,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Colouring,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Real world,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Sensitive,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,Intro: Searching for their friends,LOOSSEMBLE,Loossemble,3,3,1
2024-08-16,I Do Not Hook Up,All I Ever Wanted,Kelly Clarkson,21,21,1
2024-08-16,Style (Taylor's Version),1989 (Taylor's Version),Taylor Swift,21,21,1
2024-08-16,All the Small Things,Enema of the State,blink-182,19,19,1
2024-08-16,Beautiful Disaster,Thankful,Kelly Clarkson,19,19,1
2024-08-16,My Boy Only Breaks His Favorite Toys,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,20,20,1
2024-08-16,What's My Age Again?,Enema of the State,blink-182,24,22,3
2024-08-16,Bad Liar,Bad Liar,Selena Gomez,20,20,1
2024-08-16,Guilty as Sin?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,20,20,1
2024-08-16,Breakaway,Breakaway,Kelly Clarkson,27,21,5
2024-08-16,Fetish (feat. Gucci Mane),Fetish (feat. Gucci Mane),Selena Gomez,25,25,1
2024-08-16,A Moment Like This,Thankful,Kelly Clarkson,17,17,1
2024-08-16,Suffocate,Shenanigans,Green Day,17,17,1
2024-08-16,Naturally,Kiss & Tell,Selena Gomez & the Scene,10,10,1
2024-08-16,Save Yourself I'll Hold Them Back,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,18,18,1
2024-08-16,Miss Independent,Thankful,Kelly Clarkson,19,19,1
2024-08-16,imgonnagetyouback,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,17,17,1
2024-08-16,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo,9,9,1
2024-08-16,Low,Thankful,Kelly Clarkson,17,17,1
2024-08-16,Whatsername,American Idiot,Green Day,17,17,1
2024-08-16,I Look in People's Windows,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,17,17,1
2024-08-16,S/C/A/R/E/C/R/O/W,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,18,18,1
2024-08-16,Before Your Love,Thankful,Kelly Clarkson,18,18,1
2024-08-16,Too Much Too Soon,American Idiot - Deluxe,Green Day,17,17,1
2024-08-16,The Black Dog,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,18,18,1
2024-08-16,The Only Hope for Me Is You,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,18,18,1
2024-08-16,Bobby Sox,Saviors,Green Day,19,19,1
2024-08-16,Too Dumb To Die,Revolution Radio,Green Day,13,13,1
2024-08-16,Saviors,Saviors,Green Day,4,4,1
2024-08-16,Is It Over Now? (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,6,6,1
2024-08-16,Suburban Legends (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,5,5,1
2024-08-16,Now That We Don't Talk (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,5,5,1
2024-08-16,Say Don't Go (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,5,5,1
2024-08-16,Slut! (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,5,5,1
2024-08-16,New Romantics (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,You Are in Love (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Wonderland (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Clean (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,I Know Places (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,This Love (Taylor’s Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,How You Get the Girl (Taylor's Version),1989 (Taylor's Version),Taylor Swift,4,4,1
2024-08-16,I Wish You Would (Taylor's Version),1989 (Taylor's Version),Taylor Swift,4,4,1
2024-08-16,Wildest Dreams (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Bad Blood (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,All You Had to Do Was Stay (Taylor's Version),1989 (Taylor's Version),Taylor Swift,4,4,1
2024-08-16,Shake It Off (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Out of the Woods (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Blank Space (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Welcome to New York (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2024-08-16,Fresh Out the Slammer,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-08-16,I Hate It Here,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,1,3
2024-08-16,I Can Fix Him (No Really I Can),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-08-16,Father to a Son,Saviors,Green Day,1,1,1
2024-08-16,Living in the '20s,Saviors,Green Day,1,1,1
2024-08-16,Strange Days Are Here to Stay,Saviors,Green Day,1,1,1
2024-08-16,Suzie Chapstick,Saviors,Green Day,1,1,1
2024-08-16,Corvette Summer,Saviors,Green Day,1,1,1
2024-08-16,Coma City,Saviors,Green Day,1,1,1
2024-08-16,Goodnight Adeline,Saviors,Green Day,1,1,1
2024-08-16,1981,Saviors,Green Day,1,1,1
2024-08-16,Dilemma,Saviors,Green Day,1,1,1
2024-08-16,One Eyed Bastard,Saviors,Green Day,1,1,1
