Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2023-11-24,Guiltless,Guiltless,dodie,2,2,1
2023-11-24,Star ng Pasko,An ABS-CBN Christmas,ABS-CBN Music All Star,1,1,1
2023-11-24,Christmas Must Be Something More,The Taylor Swift Holiday Collection,Taylor Swift,2,2,1
2023-11-24,The Carol,HaSeul,Loona,1,1,1
2023-11-24,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,1,1,1
2023-11-24,Santa Tell Me,Santa Tell Me,Ariana Grande,1,1,1
2023-11-24,Underneath the Tree,Wrapped in Red,Kelly Clarkson,2,1,2
2023-11-24,All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1,1,1
2023-11-24,Bejeweled,Midnights (3am Edition),Taylor Swift,5,2,4
2023-11-24,Vigilante Shit,Midnights (3am Edition),Taylor Swift,8,2,7
2023-11-24,Midnight Rain,Midnights (3am Edition),Taylor Swift,15,2,14
2023-11-24,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),Safe & Sound (Taylor's Version),Taylor Swift,2,2,1
2023-11-24,Eyes Open (Taylor's Version),Eyes Open (Taylor's Version),Taylor Swift,1,1,1
2023-11-24,You’re Losing Me (From the Vault),You're Losing Me (From the Vault),Taylor Swift,42,5,30
2023-11-24,LP,‘The ReVe Festival’ Day 1,Red Velvet,1,1,1
2023-11-24,Parade,‘The ReVe Festival’ Day 1,Red Velvet,1,1,1
2023-11-24,Bing Bing,‘The ReVe Festival’ Day 1,Red Velvet,1,1,1
2023-11-24,Milkshake,‘The ReVe Festival’ Day 1,Red Velvet,1,1,1
2023-11-24,Sunny Side Up!,‘The ReVe Festival’ Day 1,Red Velvet,1,1,1
2023-11-24,Body Talk,Rookie - The 4th Mini Album,Red Velvet,1,1,1
2023-11-24,Zimzalabim,‘The ReVe Festival’ Day 1,Red Velvet,2,2,1
2023-11-24,Talk to Me,Rookie - The 4th Mini Album,Red Velvet,2,2,1
2023-11-24,Happily Ever After,Rookie - The 4th Mini Album,Red Velvet,2,2,1
2023-11-24,Rookie,Rookie - The 4th Mini Album,Red Velvet,2,2,1
2023-11-24,Dumb Dumb,The Red - The 1st Album,Red Velvet,3,3,1
2023-11-24,Don't U Wait No More,The Red - The 1st Album,Red Velvet,1,1,1
2023-11-24,Red Dress,The Red - The 1st Album,Red Velvet,1,1,1
2023-11-24,Wings,Chill Kill - The 3rd Album,Red Velvet,15,15,1
2023-11-24,Bulldozer,Chill Kill - The 3rd Album,Red Velvet,14,14,1
2023-11-24,One Kiss,Chill Kill - The 3rd Album,Red Velvet,14,14,1
2023-11-24,Iced Coffee,Chill Kill - The 3rd Album,Red Velvet,14,14,1
2023-11-24,Nightmare,Chill Kill - The 3rd Album,Red Velvet,14,14,1
2023-11-24,Will I Ever See You Again?,Chill Kill - The 3rd Album,Red Velvet,14,14,1
2023-11-24,Underwater,Chill Kill - The 3rd Album,Red Velvet,15,15,1
2023-11-24,Knock Knock (Who's There?),Chill Kill - The 3rd Album,Red Velvet,16,16,1
2023-11-24,Chill Kill,Chill Kill - The 3rd Album,Red Velvet,17,17,1
2023-11-24,Scenery,Chill Kill - The 3rd Album,Red Velvet,14,14,1
2023-11-24,One More Time,One More Time,TWICE,2,2,1
2023-11-24,MORE & MORE,MORE & MORE,TWICE,3,3,1
2023-11-24,LIKEY,twicetagram,TWICE,2,2,1
2023-11-24,What Is Love,What is Love?,TWICE,2,2,1
2023-11-24,SIGNAL,SIGNAL,TWICE,2,2,1
2023-11-24,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,4,4,1
2023-11-24,Peek-A-Boo,Perfect Velvet - The 2nd Album,Red Velvet,3,3,1
